GLNo,Find
GL083380/22,FALSE
GL080294/22,FALSE
GL087674/23,FALSE
GL077631/21,FALSE
GL085810/23,FALSE
GL079873/21,FALSE
GL087283/23,FALSE
GL085233/22,FALSE
GL087815/23,FALSE
GL087726/23,FALSE
GL081738/22,FALSE
GL086969/23,FALSE
GL087407/23,FALSE
GL085330/22,FALSE
GL086013/23,FALSE
GL083766/22,FALSE
GL086833/23,FALSE
GL087402/23,FALSE
GL079759/21,FALSE
GL079892/21,FALSE
GL087705/23,FALSE
GL085181/22,FALSE
GL082128/22,FALSE
GL087738/23,FALSE
GL084972/22,FALSE
GL084913/22,FALSE
GL075418/20,FALSE
GL087397/23,FALSE
GL084250/22,FALSE
GL087643/23,FALSE
GL071800/20,FALSE
GL083176/22,FALSE
GL087228/23,FALSE
GL085074/22,FALSE
GL080866/22,FALSE
GL087292/23,FALSE
GL087451/23,FALSE
GL086507/23,FALSE
GL085312/22,FALSE
GL087658/23,FALSE
GL085077/22,FALSE
GL082914/22,FALSE
GL087004/23,FALSE
GL084608/22,FALSE
GL078513/21,FALSE
GL087862/23,FALSE
GL087494/23,FALSE
GL086503/23,FALSE
GL087756/23,FALSE
GL075629/21,FALSE
GL087727/23,FALSE
GL080351/22,FALSE
GL080934/22,FALSE
GL082750/22,FALSE
GL087224/23,FALSE
GL081623/22,FALSE
GL086855/23,FALSE
GL085870/23,FALSE
GL081610/22,FALSE
GL083088/22,FALSE
GL085575/22,FALSE
GL083791/22,FALSE
GL086227/23,FALSE
GL085293/22,FALSE
GL082221/22,FALSE
GL087788/23,FALSE
GL087675/23,FALSE
GL082315/22,FALSE
GL086842/23,FALSE
GL087861/23,FALSE
GL087468/23,FALSE
GL086491/23,FALSE
GL087574/23,FALSE
GL081178/22,FALSE
GL087253/23,FALSE
GL081502/22,FALSE
GL087822/23,FALSE
GL087805/23,FALSE
GL087185/23,FALSE
GL084309/22,FALSE
GL082208/22,FALSE
GL073049/20,FALSE
GL082821/22,FALSE
GL086956/23,FALSE
GL078771/21,FALSE
GL086665/23,FALSE
GL076185/21,FALSE
GL074964/20,FALSE
GL087769/23,FALSE
GL087641/23,FALSE
GL087469/23,FALSE
GL087510/23,FALSE
GL087100/23,FALSE
GL086965/23,FALSE
GL087457/23,FALSE
GL087793/23,FALSE
GL087811/23,FALSE
GL082461/22,FALSE
GL085068/22,FALSE
GL087325/23,FALSE
GL084880/22,FALSE
GL086747/23,FALSE
GL086942/23,FALSE
GL087520/23,FALSE
GL083686/22,FALSE
GL083501/22,FALSE
GL084968/22,FALSE
GL086685/23,FALSE
GL087085/23,FALSE
GL087060/23,FALSE
GL085844/23,FALSE
GL085843/23,FALSE
GL087145/23,FALSE
GL086016/23,FALSE
GL083112/22,FALSE
GL087845/23,FALSE
GL087880/23,FALSE
GL087484/23,FALSE
GL084695/22,FALSE
GL086652/23,FALSE
GL087201/23,FALSE
GL086584/23,FALSE
GL075615/21,FALSE
GL082112/22,FALSE
GL086126/23,FALSE
GL087954/23,FALSE
GL087709/23,FALSE
GL084035/22,FALSE
GL085675/22,FALSE
GL082117/22,FALSE
GL086699/23,FALSE
GL087806/23,FALSE
GL082038/22,FALSE
GL087911/23,FALSE
GL087162/23,FALSE
GL087722/23,FALSE
GL087291/23,FALSE
GL087363/23,FALSE
GL087829/23,FALSE
GL083399/22,FALSE
GL083654/22,FALSE
GL087487/23,FALSE
GL087117/23,FALSE
GL087973/23,FALSE
GL085598/22,FALSE
GL087555/23,FALSE
GL087660/23,FALSE
GL083953/22,FALSE
GL087429/23,FALSE
GL087103/23,FALSE
GL085374/22,FALSE
GL082450/22,FALSE
GL086834/23,FALSE
GL086457/23,FALSE
GL087887/23,FALSE
GL081504/22,FALSE
GL081308/22,FALSE
GL082742/22,FALSE
GL087731/23,FALSE
GL083521/22,FALSE
GL086038/23,FALSE
GL078079/21,FALSE
GL085207/22,FALSE
GL084964/22,FALSE
GL083724/22,FALSE
GL087904/23,FALSE
GL086559/23,FALSE
GL081115/22,FALSE
GL077352/21,FALSE
GL081451/22,FALSE
GL081556/22,FALSE
GL081497/22,FALSE
GL086790/23,FALSE
GL086916/23,FALSE
GL084922/22,FALSE
GL085847/23,FALSE
GL087026/23,FALSE
GL086712/23,FALSE
GL087223/23,FALSE
GL087019/23,FALSE
GL086343/23,FALSE
GL087084/23,FALSE
GL081971/22,FALSE
GL083213/22,FALSE
GL085788/23,FALSE
GL085321/22,FALSE
GL085960/23,FALSE
GL075950/21,FALSE
GL086562/23,FALSE
GL087749/23,FALSE
GL086604/23,FALSE
GL087752/23,FALSE
GL087648/23,FALSE
GL087706/23,FALSE
GL085994/23,FALSE
GL086220/23,FALSE
GL087602/23,FALSE
GL086362/23,FALSE
GL085947/23,FALSE
GL084369/22,FALSE
GL083317/22,FALSE
GL087493/23,FALSE
GL087925/23,FALSE
GL087303/23,FALSE
GL086661/23,FALSE
GL087983/23,FALSE
GL085486/22,FALSE
GL084547/22,FALSE
GL086145/23,FALSE
GL087125/23,FALSE
GL080002/21,FALSE
GL086339/23,FALSE
GL086468/23,FALSE
GL086650/23,FALSE
GL087869/23,FALSE
GL084966/22,FALSE
GL087056/23,FALSE
GL082634/22,FALSE
GL086293/23,FALSE
GL085855/23,FALSE
GL087959/23,FALSE
GL084306/22,FALSE
GL086847/23,FALSE
GL087221/23,FALSE
GL086862/23,FALSE
GL086877/23,FALSE
GL086463/23,FALSE
GL087733/23,FALSE
GL087921/23,FALSE
GL087436/23,FALSE
GL087922/23,FALSE
GL086329/23,FALSE
GL084455/22,FALSE
GL087264/23,FALSE
GL087267/23,FALSE
GL087984/23,FALSE
GL084967/22,FALSE
GL087154/23,FALSE
GL086892/23,FALSE
GL084643/22,FALSE
GL082694/22,FALSE
GL082695/22,FALSE
GL088011/23,FALSE
GL087362/23,FALSE
GL087841/23,FALSE
GL087732/23,FALSE
GL084920/22,FALSE
GL088005/23,FALSE
GL087277/23,FALSE
GL087246/23,FALSE
GL085771/23,FALSE
GL087465/23,FALSE
GL087638/23,FALSE
GL087526/23,FALSE
GL080522/22,FALSE
GL087047/23,FALSE
GL081477/22,FALSE
GL080296/22,FALSE
GL086278/23,FALSE
GL085820/23,FALSE
GL084756/22,FALSE
GL086758/23,FALSE
GL088031/23,FALSE
GL087782/23,FALSE
GL087816/23,FALSE
GL080498/22,FALSE
GL087810/23,FALSE
GL087682/23,FALSE
GL079237/21,FALSE
GL088095/23,FALSE
GL084859/22,FALSE
GL087693/23,FALSE
GL087617/23,FALSE
GL086574/23,FALSE
GL086741/23,FALSE
GL086991/23,FALSE
GL087826/23,FALSE
GL086390/23,FALSE
GL084860/22,FALSE
GL085459/22,FALSE
GL085390/22,FALSE
GL084983/22,FALSE
GL084393/22,FALSE
GL087644/23,FALSE
GL087750/23,FALSE
GL087539/23,FALSE
GL087189/23,FALSE
GL086168/23,FALSE
GL087467/23,FALSE
GL086937/23,FALSE
GL086383/23,FALSE
GL080636/22,FALSE
GL087930/23,FALSE
GL085393/22,FALSE
GL086086/23,FALSE
GL088099/23,FALSE
GL087462/23,FALSE
GL087152/23,FALSE
GL087958/23,FALSE
GL088012/23,FALSE
GL082510/22,FALSE
GL083284/22,FALSE
GL083026/22,FALSE
GL086411/23,FALSE
GL082831/22,FALSE
GL087225/23,FALSE
GL078686/21,FALSE
GL088052/23,FALSE
GL088034/23,FALSE
GL086368/23,FALSE
GL087503/23,FALSE
GL088089/23,FALSE
GL088053/23,FALSE
GL081230/22,FALSE
GL085860/23,FALSE
GL080591/22,FALSE
GL081720/22,FALSE
GL088028/23,FALSE
GL083589/22,FALSE
GL084462/22,FALSE
GL086213/23,FALSE
GL077618/21,FALSE
GL088014/23,FALSE
GL085326/22,FALSE
GL084436/22,FALSE
GL086903/23,FALSE
GL086714/23,FALSE
GL084937/22,FALSE
GL087142/23,FALSE
GL087639/23,FALSE
GL078121/21,FALSE
GL084376/22,FALSE
GL079503/21,FALSE
GL086076/23,FALSE
GL080721/22,FALSE
GL079179/21,FALSE
GL087524/23,FALSE
GL087945/23,FALSE
GL088112/23,FALSE
GL085354/22,FALSE
GL087010/23,FALSE
GL087550/23,FALSE
GL086257/23,FALSE
GL087517/23,FALSE
GL086576/23,FALSE
GL086964/23,FALSE
GL087140/23,FALSE
GL087690/23,FALSE
GL087927/23,FALSE
GL087492/23,FALSE
GL088065/23,FALSE
GL086851/23,FALSE
GL087556/23,FALSE
GL086948/23,FALSE
GL086902/23,FALSE
GL088106/23,FALSE
GL082260/22,FALSE
GL081817/22,FALSE
GL088097/23,FALSE
GL078718/21,FALSE
GL087434/23,FALSE
GL087937/23,FALSE
GL087940/23,FALSE
GL087817/23,FALSE
GL083867/22,FALSE
GL087670/23,FALSE
GL088153/23,FALSE
GL087673/23,FALSE
GL087547/23,FALSE
GL088104/23,FALSE
GL087757/23,FALSE
GL086570/23,FALSE
GL087598/23,FALSE
GL073499/20,FALSE
GL073471/20,FALSE
GL088116/23,FALSE
GL087054/23,FALSE
GL086607/23,FALSE
GL085359/22,FALSE
GL079781/21,FALSE
GL084141/22,FALSE
GL084471/22,FALSE
GL086498/23,FALSE
GL083121/22,FALSE
GL088134/23,FALSE
GL088183/23,FALSE
GL086859/23,FALSE
GL083851/22,FALSE
GL088025/23,FALSE
GL088077/23,FALSE
GL086108/23,FALSE
GL087888/23,FALSE
GL087787/23,FALSE
GL085782/23,FALSE
GL088066/23,FALSE
GL083041/22,FALSE
GL086365/23,FALSE
GL087102/23,FALSE
GL087538/23,FALSE
GL086440/23,FALSE
GL088194/23,FALSE
GL086762/23,FALSE
GL081316/22,FALSE
GL088214/23,FALSE
GL085415/22,FALSE
GL083233/22,FALSE
GL087998/23,FALSE
GL088008/23,FALSE
GL086774/23,FALSE
GL088105/23,FALSE
GL083703/22,FALSE
GL086953/23,FALSE
GL086865/23,FALSE
GL087050/23,FALSE
GL088188/23,FALSE
GL085890/23,FALSE
GL084912/22,FALSE
GL088124/23,FALSE
GL085027/22,FALSE
GL085342/22,FALSE
GL088209/23,FALSE
GL087316/23,FALSE
GL086752/23,FALSE
GL088250/23,FALSE
GL088231/23,FALSE
GL087667/23,FALSE
GL087854/23,FALSE
GL087985/23,FALSE
GL088110/23,FALSE
GL087013/23,FALSE
GL087389/23,FALSE
GL087082/23,FALSE
GL088219/23,FALSE
GL086745/23,FALSE
GL087496/23,FALSE
GL088190/23,FALSE
GL088191/23,FALSE
GL087825/23,FALSE
GL078054/21,FALSE
GL081781/22,FALSE
GL085454/22,FALSE
GL085209/22,FALSE
GL083586/22,FALSE
GL085460/22,FALSE
GL087006/23,FALSE
GL086255/23,FALSE
GL086043/23,FALSE
GL086711/23,FALSE
GL087832/23,FALSE
GL087146/23,FALSE
GL084409/22,FALSE
GL087274/23,FALSE
GL087289/23,FALSE
GL087461/23,FALSE
GL088096/23,FALSE
GL084072/22,FALSE
GL088254/23,FALSE
GL087401/23,FALSE
GL088111/23,FALSE
GL088264/23,FALSE
GL087591/23,FALSE
GL088049/23,FALSE
GL081564/22,FALSE
GL085386/22,FALSE
GL079353/21,FALSE
GL088078/23,FALSE
GL088055/23,FALSE
GL088278/23,FALSE
GL086696/23,FALSE
GL086150/23,FALSE
GL086912/23,FALSE
GL088179/23,FALSE
GL080946/22,FALSE
GL086829/23,FALSE
GL085712/22,FALSE
GL078339/21,FALSE
GL088068/23,FALSE
GL088258/23,FALSE
GL086400/23,FALSE
GL083390/22,FALSE
GL086234/23,FALSE
GL081525/22,FALSE
GL086077/23,FALSE
GL080748/22,FALSE
GL080938/22,FALSE
GL083062/22,FALSE
GL088222/23,FALSE
GL087933/23,FALSE
GL087908/23,FALSE
GL087833/23,FALSE
GL088310/23,FALSE
GL087978/23,FALSE
GL085581/22,FALSE
GL087537/23,FALSE
GL087657/23,FALSE
GL081820/22,FALSE
GL086850/23,FALSE
GL086662/23,FALSE
GL088275/23,FALSE
GL088216/23,FALSE
GL081589/22,FALSE
GL079883/21,FALSE
GL081833/22,FALSE
GL088202/23,FALSE
GL087755/23,FALSE
GL082998/22,FALSE
GL083044/22,FALSE
GL082042/22,FALSE
GL083708/22,FALSE
GL085200/22,FALSE
GL087813/23,FALSE
GL088122/23,FALSE
GL087219/23,FALSE
GL088132/23,FALSE
GL087864/23,FALSE
GL087920/23,FALSE
GL086236/23,FALSE
GL087369/23,FALSE
GL075522/20,FALSE
GL074981/20,FALSE
GL087000/23,FALSE
GL088247/23,FALSE
GL086277/23,FALSE
GL087395/23,FALSE
GL088221/23,FALSE
GL085456/22,FALSE
GL086613/23,FALSE
GL086451/23,FALSE
GL087546/23,FALSE
GL085072/22,FALSE
GL082263/22,FALSE
GL085683/22,FALSE
GL087687/23,FALSE
GL088147/23,FALSE
GL088169/23,FALSE
GL086840/23,FALSE
GL053180/17,FALSE
GL087578/23,FALSE
GL060655/18,FALSE
GL088360/23,FALSE
GL057471/17,FALSE
GL087126/23,FALSE
GL087058/23,FALSE
GL062898/18,FALSE
GL088038/23,FALSE
GL061210/18,FALSE
GL063090/18,FALSE
GL075050/20,FALSE
GL074501/20,FALSE
GL087637/23,FALSE
GL088298/23,FALSE
GL078146/21,FALSE
GL088233/23,FALSE
GL088178/23,FALSE
GL088345/23,FALSE
GL087599/23,FALSE
GL088043/23,FALSE
GL088260/23,FALSE
GL087792/23,FALSE
GL087942/23,FALSE
GL088000/23,FALSE
GL086608/23,FALSE
GL087234/23,FALSE
GL088174/23,FALSE
GL088297/23,FALSE
GL087238/23,FALSE
GL088193/23,FALSE
GL088324/23,FALSE
GL088069/23,FALSE
GL087823/23,FALSE
GL087867/23,FALSE
GL081842/22,FALSE
GL087773/23,FALSE
GL088383/23,FALSE
GL087828/23,FALSE
GL084333/22,FALSE
GL086413/23,FALSE
GL088067/23,FALSE
GL084015/22,FALSE
GL086996/23,FALSE
GL088373/23,FALSE
GL084755/22,FALSE
GL085984/23,FALSE
GL086803/23,FALSE
GL087227/23,FALSE
GL087108/23,FALSE
GL082933/22,FALSE
GL088329/23,FALSE
GL079188/21,FALSE
GL088368/23,FALSE
GL080259/22,FALSE
GL085048/22,FALSE
GL087174/23,FALSE
GL085877/23,FALSE
GL088208/23,FALSE
GL086616/23,FALSE
GL083217/22,FALSE
GL083883/22,FALSE
GL085331/22,FALSE
GL086643/23,FALSE
GL087948/23,FALSE
GL087843/23,FALSE
GL088346/23,FALSE
GL088284/23,FALSE
GL088397/23,FALSE
GL086751/23,FALSE
GL086036/23,FALSE
GL082332/22,FALSE
GL087049/23,FALSE
GL087966/23,FALSE
GL088288/23,FALSE
GL086416/23,FALSE
GL082993/22,FALSE
GL082251/22,FALSE
GL087801/23,FALSE
GL087134/23,FALSE
GL087337/23,FALSE
GL088158/23,FALSE
GL083476/22,FALSE
GL086824/23,FALSE
GL087664/23,FALSE
GL087066/23,FALSE
GL088073/23,FALSE
GL087885/23,FALSE
GL088394/23,FALSE
GL086478/23,FALSE
GL083454/22,FALSE
GL088057/23,FALSE
GL088296/23,FALSE
GL088379/23,FALSE
GL088350/23,FALSE
GL088344/23,FALSE
GL088292/23,FALSE
GL086930/23,FALSE
GL087121/23,FALSE
GL087851/23,FALSE
GL071077/19,FALSE
GL088027/23,FALSE
GL086225/23,FALSE
GL082019/22,FALSE
GL082018/22,FALSE
GL082030/22,FALSE
GL086718/23,FALSE
GL088413/23,FALSE
GL087819/23,FALSE
GL087089/23,FALSE
GL087280/23,FALSE
GL087838/23,FALSE
GL087392/23,FALSE
GL088241/23,FALSE
GL088371/23,FALSE
GL084209/22,FALSE
GL088086/23,FALSE
GL087595/23,FALSE
GL087889/23,FALSE
GL080307/22,FALSE
GL087034/23,FALSE
GL088422/23,FALSE
GL086000/23,FALSE
GL088159/23,FALSE
GL077827/21,FALSE
GL083808/22,FALSE
GL082003/22,FALSE
GL074050/20,FALSE
GL088447/23,FALSE
GL086579/23,FALSE
GL087744/23,FALSE
GL086772/23,FALSE
GL088479/23,FALSE
GL085881/23,FALSE
GL088246/23,FALSE
GL086172/23,FALSE
GL087899/23,FALSE
GL086064/23,FALSE
GL087844/23,FALSE
GL087299/23,FALSE
GL088180/23,FALSE
GL083621/22,FALSE
GL088463/23,FALSE
GL088287/23,FALSE
GL083236/22,FALSE
GL082660/22,FALSE
GL088189/23,FALSE
GL088064/23,FALSE
GL086694/23,FALSE
GL088120/23,FALSE
GL087149/23,FALSE
GL087783/23,FALSE
GL087853/23,FALSE
GL088468/23,FALSE
GL083396/22,FALSE
GL088149/23,FALSE
GL058512/18,FALSE
GL087137/23,FALSE
GL068914/19,FALSE
GL074807/20,FALSE
GL068919/19,FALSE
GL070318/19,FALSE
GL060023/18,FALSE
GL071121/19,FALSE
GL064554/18,FALSE
GL061609/18,FALSE
GL072634/20,FALSE
GL086924/23,FALSE
GL087860/23,FALSE
GL087171/23,FALSE
GL060722/18,FALSE
GL081580/22,FALSE
GL084175/22,FALSE
GL086968/23,FALSE
GL083580/22,FALSE
GL084085/22,FALSE
GL086483/23,FALSE
GL081649/22,FALSE
GL084194/22,FALSE
GL080883/22,FALSE
GL080942/22,FALSE
GL078988/21,FALSE
GL079388/21,FALSE
GL087820/23,FALSE
GL083820/22,FALSE
GL080512/22,FALSE
GL087698/23,FALSE
GL083707/22,FALSE
GL085172/22,FALSE
GL088101/23,FALSE
GL084495/22,FALSE
GL079834/21,FALSE
GL084491/22,FALSE
GL088071/23,FALSE
GL088252/23,FALSE
GL082130/22,FALSE
GL088072/23,FALSE
GL078489/21,FALSE
GL080568/22,FALSE
GL088509/23,FALSE
GL088369/23,FALSE
GL088429/23,FALSE
GL085410/22,FALSE
GL086260/23,FALSE
GL081699/22,FALSE
GL087914/23,FALSE
GL088493/23,FALSE
GL084969/22,FALSE
GL087266/23,FALSE
GL088427/23,FALSE
GL088426/23,FALSE
GL082065/22,FALSE
GL086079/23,FALSE
GL079097/21,FALSE
GL084135/22,FALSE
GL083584/22,FALSE
GL088562/23,FALSE
GL082015/22,FALSE
GL085959/23,FALSE
GL083353/22,FALSE
GL088384/23,FALSE
GL086214/23,FALSE
GL087776/23,FALSE
GL088256/23,FALSE
GL087482/23,FALSE
GL078256/21,FALSE
GL079351/21,FALSE
GL083458/22,FALSE
GL085469/22,FALSE
GL080129/21,FALSE
GL081146/22,FALSE
GL086200/23,FALSE
GL087778/23,FALSE
GL088499/23,FALSE
GL081936/22,FALSE
GL087206/23,FALSE
GL088311/23,FALSE
GL083975/22,FALSE
GL087098/23,FALSE
GL087251/23,FALSE
GL088307/23,FALSE
GL088485/23,FALSE
GL087592/23,FALSE
GL080372/22,FALSE
GL076249/21,FALSE
GL078889/21,FALSE
GL084350/22,FALSE
GL088339/23,FALSE
GL087979/23,FALSE
GL085429/22,FALSE
GL085946/23,FALSE
GL087897/23,FALSE
GL088519/23,FALSE
GL087559/23,FALSE
GL087980/23,FALSE
GL088338/23,FALSE
GL087195/23,FALSE
GL088564/23,FALSE
GL088205/23,FALSE
GL086447/23,FALSE
GL087021/23,FALSE
GL053703/17,FALSE
GL086546/23,FALSE
GL085179/22,FALSE
GL085453/22,FALSE
GL088352/23,FALSE
GL088039/23,FALSE
GL084442/22,FALSE
GL078920/21,FALSE
GL087943/23,FALSE
GL085830/23,FALSE
GL086610/23,FALSE
GL087874/23,FALSE
GL084846/22,FALSE
GL087589/23,FALSE
GL086585/23,FALSE
GL087730/23,FALSE
GL087800/23,FALSE
GL086959/23,FALSE
GL087961/23,FALSE
GL087074/23,FALSE
GL088274/23,FALSE
GL088611/23,FALSE
GL083270/22,FALSE
GL084422/22,FALSE
GL088525/23,FALSE
GL086960/23,FALSE
GL085473/22,FALSE
GL085471/22,FALSE
GL088548/23,FALSE
GL088353/23,FALSE
GL084181/22,FALSE
GL084116/22,FALSE
GL086474/23,FALSE
GL084638/22,FALSE
GL087112/23,FALSE
GL075152/20,FALSE
GL074442/20,FALSE
GL088340/23,FALSE
GL088392/23,FALSE
GL087160/23,FALSE
GL084817/22,FALSE
GL088294/23,FALSE
GL084709/22,FALSE
GL086845/23,FALSE
GL088472/23,FALSE
GL087570/23,FALSE
GL088438/23,FALSE
GL088322/23,FALSE
GL088569/23,FALSE
GL086666/23,FALSE
GL087017/23,FALSE
GL085153/22,FALSE
GL088433/23,FALSE
GL087562/23,FALSE
GL081583/22,FALSE
GL081285/22,FALSE
GL083613/22,FALSE
GL084273/22,FALSE
GL085367/22,FALSE
GL088474/23,FALSE
GL088136/23,FALSE
GL086591/23,FALSE
GL084084/22,FALSE
GL088642/23,FALSE
GL088452/23,FALSE
GL079997/21,FALSE
GL088245/23,FALSE
GL085294/22,FALSE
GL086894/23,FALSE
GL088557/23,FALSE
GL084348/22,FALSE
GL083869/22,FALSE
GL086314/23,FALSE
GL088436/23,FALSE
GL087929/23,FALSE
GL088633/23,FALSE
GL081783/22,FALSE
GL083555/22,FALSE
GL088501/23,FALSE
GL088637/23,FALSE
GL086467/23,FALSE
GL088380/23,FALSE
GL082193/22,FALSE
GL088558/23,FALSE
GL087976/23,FALSE
GL088656/23,FALSE
GL088550/23,FALSE
GL081640/22,FALSE
GL087441/23,FALSE
GL086116/23,FALSE
GL088273/23,FALSE
GL087439/23,FALSE
GL088650/23,FALSE
GL087672/23,FALSE
GL084718/22,FALSE
GL083249/22,FALSE
GL085670/22,FALSE
GL078138/21,FALSE
GL088117/23,FALSE
GL086611/23,FALSE
GL087172/23,FALSE
GL088356/23,FALSE
GL088672/23,FALSE
GL073268/20,FALSE
GL088682/23,FALSE
GL087627/23,FALSE
GL085094/22,FALSE
GL086573/23,FALSE
GL086646/23,FALSE
GL085578/22,FALSE
GL086812/23,FALSE
GL085512/22,FALSE
GL088238/23,FALSE
GL088396/23,FALSE
GL088359/23,FALSE
GL082735/22,FALSE
GL087849/23,FALSE
GL087509/23,FALSE
GL088566/23,FALSE
GL084200/22,FALSE
GL088667/23,FALSE
GL086271/23,FALSE
GL086678/23,FALSE
GL086603/23,FALSE
GL086084/23,FALSE
GL086702/23,FALSE
GL088461/23,FALSE
GL088676/23,FALSE
GL087475/23,FALSE
GL077150/21,FALSE
GL077481/21,FALSE
GL081391/22,FALSE
GL086189/23,FALSE
GL087411/23,FALSE
GL086003/23,FALSE
GL088692/23,FALSE
GL086495/23,FALSE
GL084190/22,FALSE
GL086701/23,FALSE
GL088747/23,FALSE
GL088520/23,FALSE
GL086207/23,FALSE
GL088402/23,FALSE
GL087552/23,FALSE
GL083814/22,FALSE
GL088549/23,FALSE
GL087124/23,FALSE
GL088752/23,FALSE
GL088515/23,FALSE
GL088715/23,FALSE
GL087846/23,FALSE
GL088714/23,FALSE
GL087736/23,FALSE
GL086459/23,FALSE
GL084992/22,FALSE
GL084808/22,FALSE
GL087497/23,FALSE
GL083371/22,FALSE
GL084505/22,FALSE
GL086630/23,FALSE
GL088285/23,FALSE
GL086105/23,FALSE
GL088722/23,FALSE
GL086713/23,FALSE
GL085865/23,FALSE
GL083705/22,FALSE
GL088677/23,FALSE
GL086858/23,FALSE
GL088410/23,FALSE
GL088789/23,FALSE
GL087553/23,FALSE
GL087382/23,FALSE
GL087974/23,FALSE
GL080487/22,FALSE
GL087175/23,FALSE
GL083259/22,FALSE
GL088694/23,FALSE
GL088651/23,FALSE
GL088652/23,FALSE
GL083614/22,FALSE
GL085654/22,FALSE
GL088733/23,FALSE
GL087850/23,FALSE
GL077547/21,FALSE
GL087307/23,FALSE
GL086569/23,FALSE
GL081590/22,FALSE
GL087661/23,FALSE
GL088678/23,FALSE
GL088590/23,FALSE
GL088659/23,FALSE
GL088779/23,FALSE
GL078877/21,FALSE
GL088080/23,FALSE
GL088574/23,FALSE
GL072512/20,FALSE
GL088449/23,FALSE
GL086831/23,FALSE
GL087179/23,FALSE
GL087977/23,FALSE
GL086533/23,FALSE
GL088295/23,FALSE
GL086593/23,FALSE
GL088625/23,FALSE
GL088094/23,FALSE
GL087907/23,FALSE
GL088696/23,FALSE
GL088473/23,FALSE
GL085249/22,FALSE
GL072917/20,FALSE
GL088225/23,FALSE
GL073668/20,FALSE
GL088578/23,FALSE
GL088643/23,FALSE
GL083636/22,FALSE
GL088616/23,FALSE
GL088155/23,FALSE
GL080278/22,FALSE
GL088431/23,FALSE
GL088679/23,FALSE
GL086133/23,FALSE
GL084692/22,FALSE
GL082868/22,FALSE
GL081472/22,FALSE
GL081167/22,FALSE
GL088703/23,FALSE
GL087934/23,FALSE
GL086785/23,FALSE
GL088044/23,FALSE
GL088166/23,FALSE
GL088599/23,FALSE
GL084899/22,FALSE
GL081677/22,FALSE
GL087483/23,FALSE
GL088362/23,FALSE
GL082701/22,FALSE
GL079470/21,FALSE
GL084735/22,FALSE
GL084453/22,FALSE
GL081374/22,FALSE
GL088695/23,FALSE
GL087109/23,FALSE
GL088366/23,FALSE
GL088713/23,FALSE
GL088387/23,FALSE
GL088424/23,FALSE
GL087807/23,FALSE
GL085550/22,FALSE
GL084938/22,FALSE
GL088848/23,FALSE
GL087917/23,FALSE
GL088453/23,FALSE
GL083947/22,FALSE
GL088414/23,FALSE
GL082396/22,FALSE
GL082615/22,FALSE
GL083956/22,FALSE
GL085888/23,FALSE
GL088767/23,FALSE
GL088597/23,FALSE
GL088497/23,FALSE
GL081959/22,FALSE
GL088808/23,FALSE
GL088755/23,FALSE
GL086031/23,FALSE
GL088181/23,FALSE
GL088227/23,FALSE
GL088701/23,FALSE
GL083826/22,FALSE
GL088223/23,FALSE
GL088790/23,FALSE
GL086683/23,FALSE
GL079499/21,FALSE
GL085244/22,FALSE
GL088781/23,FALSE
GL088058/23,FALSE
GL077898/21,FALSE
GL088796/23,FALSE
GL081356/22,FALSE
GL082352/22,FALSE
GL088757/23,FALSE
GL081811/22,FALSE
GL087381/23,FALSE
GL086402/23,FALSE
GL088684/23,FALSE
GL088017/23,FALSE
GL073831/20,FALSE
GL073754/20,FALSE
GL088186/23,FALSE
GL088641/23,FALSE
GL088224/23,FALSE
GL082458/22,FALSE
GL087991/23,FALSE
GL081639/22,FALSE
GL078349/21,FALSE
GL088081/23,FALSE
GL088608/23,FALSE
GL084633/22,FALSE
GL088573/23,FALSE
GL085992/23,FALSE
GL088160/23,FALSE
GL074563/20,FALSE
GL082988/22,FALSE
GL086805/23,FALSE
GL084044/22,FALSE
GL088690/23,FALSE
GL082635/22,FALSE
GL088792/23,FALSE
GL087786/23,FALSE
GL086639/23,FALSE
GL088091/23,FALSE
GL088750/23,FALSE
GL088902/23,FALSE
GL086555/23,FALSE
GL077187/21,FALSE
GL087557/23,FALSE
GL088803/23,FALSE
GL088306/23,FALSE
GL088131/23,FALSE
GL088272/23,FALSE
GL088881/23,FALSE
GL087996/23,FALSE
GL084797/22,FALSE
GL088443/23,FALSE
GL081408/22,FALSE
GL084398/22,FALSE
GL087203/23,FALSE
GL088819/23,FALSE
GL088541/23,FALSE
GL069387/19,FALSE
GL063080/18,FALSE
GL064515/18,FALSE
GL061228/18,FALSE
GL064721/18,FALSE
GL088622/23,FALSE
GL072690/20,FALSE
GL085864/23,FALSE
GL087579/23,FALSE
GL087242/23,FALSE
GL088341/23,FALSE
GL088262/23,FALSE
GL079150/21,FALSE
GL088598/23,FALSE
GL087839/23,FALSE
GL083921/22,FALSE
GL082890/22,FALSE
GL084466/22,FALSE
GL084818/22,FALSE
GL085435/22,FALSE
GL086704/23,FALSE
GL081607/22,FALSE
GL087135/23,FALSE
GL088942/23,FALSE
GL089001/23,FALSE
GL082858/22,FALSE
GL085617/22,FALSE
GL087814/23,FALSE
GL084891/22,FALSE
GL087685/23,FALSE
GL088764/23,FALSE
GL087784/23,FALSE
GL086788/23,FALSE
GL088788/23,FALSE
GL088556/23,FALSE
GL086799/23,FALSE
GL087186/23,FALSE
GL086742/23,FALSE
GL085790/23,FALSE
GL083678/22,FALSE
