_id,Amount,Date,RecNo,TxnType,GLNo,PendingDays,PrincDue,Source[0]
676106fbcb78d87ad7a7b70a,27,2021-11-17T00:00:00.000Z,R000118081,IntPayment,GL078037/21,8,10000,Receipt_2022-03-31
676106fbcb78d87ad7a7b70b,0,2021-11-17T00:00:00.000Z,R000118080,PrincPayment,GL074564/20,30,14979,Receipt_2022-03-31
676106fbcb78d87ad7a7b70c,148,2021-11-17T00:00:00.000Z,R000118080,IntPayment,GL074564/20,30,14979,Receipt_2022-03-31
676106fbcb78d87ad7a7b70d,34,2021-11-17T00:00:00.000Z,R000118079,PrincPayment,GL075617/21,30,6987,Receipt_2022-03-31
676106fbcb78d87ad7a7b70e,69,2021-11-17T00:00:00.000Z,R000118079,IntPayment,GL075617/21,30,6987,Receipt_2022-03-31
676106fbcb78d87ad7a7b70f,0,2021-11-17T00:00:00.000Z,R000118082,PrincPayment,GL076887/21,32,13000,Receipt_2022-03-31
676106fbcb78d87ad7a7b710,135,2021-11-17T00:00:00.000Z,R000118082,IntPayment,GL076887/21,32,13000,Receipt_2022-03-31
67610700cb78d87ad7a7b711,0,2021-11-17T00:00:00.000Z,R000118083,PrincPayment,GL075252/20,33,45000,Receipt_2022-03-31
67610700cb78d87ad7a7b712,480,2021-11-17T00:00:00.000Z,R000118083,IntPayment,GL075252/20,33,45000,Receipt_2022-03-31
67610700cb78d87ad7a7b713,0,2021-11-17T00:00:00.000Z,R000118084,PrincPayment,GL077642/21,34,20000,Receipt_2022-03-31
67610700cb78d87ad7a7b714,220,2021-11-17T00:00:00.000Z,R000118084,IntPayment,GL077642/21,34,20000,Receipt_2022-03-31
67610700cb78d87ad7a7b715,50000,2021-11-17T00:00:00.000Z,R000118085,PrincPayment,GL077748/21,28,50000,Receipt_2022-03-31
67610700cb78d87ad7a7b716,461,2021-11-17T00:00:00.000Z,R000118085,IntPayment,GL077748/21,28,50000,Receipt_2022-03-31
67610700cb78d87ad7a7b717,37000,2021-11-17T00:00:00.000Z,R000118086,PrincPayment,GL077537/21,41,37000,Receipt_2022-03-31
67610700cb78d87ad7a7b718,615,2021-11-17T00:00:00.000Z,R000118086,IntPayment,GL077537/21,41,37000,Receipt_2022-03-31
67610700cb78d87ad7a7b719,5000,2021-11-17T00:00:00.000Z,R000118092,PrincPayment,GL077484/21,18,5000,Receipt_2022-03-31
67610700cb78d87ad7a7b71a,30,2021-11-17T00:00:00.000Z,R000118092,IntPayment,GL077484/21,18,5000,Receipt_2022-03-31
67610700cb78d87ad7a7b71b,199000,2021-11-17T00:00:00.000Z,R000118088,PrincPayment,GL076549/21,118,199000,Receipt_2022-03-31
67610700cb78d87ad7a7b71c,11507,2021-11-17T00:00:00.000Z,R000118088,IntPayment,GL076549/21,118,199000,Receipt_2022-03-31
67610700cb78d87ad7a7b71d,171000,2021-11-17T00:00:00.000Z,R000118087,PrincPayment,GL076550/21,118,171000,Receipt_2022-03-31
67610700cb78d87ad7a7b71e,9888,2021-11-17T00:00:00.000Z,R000118087,IntPayment,GL076550/21,118,171000,Receipt_2022-03-31
67610700cb78d87ad7a7b71f,25000,2021-11-17T00:00:00.000Z,R000118089,PrincPayment,GL077870/21,20,25000,Receipt_2022-03-31
67610700cb78d87ad7a7b720,165,2021-11-17T00:00:00.000Z,R000118089,IntPayment,GL077870/21,20,25000,Receipt_2022-03-31
67610700cb78d87ad7a7b721,80000,2021-11-17T00:00:00.000Z,R000118090,PrincPayment,GL076746/21,103,80000,Receipt_2022-03-31
67610700cb78d87ad7a7b722,4034,2021-11-17T00:00:00.000Z,R000118090,IntPayment,GL076746/21,103,80000,Receipt_2022-03-31
67610700cb78d87ad7a7b723,33000,2021-11-17T00:00:00.000Z,R000118091,PrincPayment,GL077888/21,19,33000,Receipt_2022-03-31
67610700cb78d87ad7a7b724,207,2021-11-17T00:00:00.000Z,R000118091,IntPayment,GL077888/21,19,33000,Receipt_2022-03-31
67610700cb78d87ad7a7b725,828,2021-11-17T00:00:00.000Z,R000118093,PrincPayment,GL077710/21,29,18000,Receipt_2022-03-31
67610700cb78d87ad7a7b726,172,2021-11-17T00:00:00.000Z,R000118093,IntPayment,GL077710/21,29,18000,Receipt_2022-03-31
67610700cb78d87ad7a7b727,1035,2021-11-17T00:00:00.000Z,R000118094,PrincPayment,GL077737/21,28,7000,Receipt_2022-03-31
67610700cb78d87ad7a7b728,65,2021-11-17T00:00:00.000Z,R000118094,IntPayment,GL077737/21,28,7000,Receipt_2022-03-31
67610700cb78d87ad7a7b729,16000,2021-11-17T00:00:00.000Z,R000118095,PrincPayment,GL075429/20,239,16000,Receipt_2022-03-31
67610700cb78d87ad7a7b72a,1878,2021-11-17T00:00:00.000Z,R000118095,IntPayment,GL075429/20,239,16000,Receipt_2022-03-31
67610700cb78d87ad7a7b72b,6000,2021-11-17T00:00:00.000Z,R000118096,PrincPayment,GL071751/20,535,6000,Receipt_2022-03-31
67610700cb78d87ad7a7b72c,1581,2021-11-17T00:00:00.000Z,R000118096,IntPayment,GL071751/20,535,6000,Receipt_2022-03-31
67610700cb78d87ad7a7b72d,6000,2021-11-17T00:00:00.000Z,R000118097,PrincPayment,GL073846/20,348,6000,Receipt_2022-03-31
67610700cb78d87ad7a7b72e,1029,2021-11-17T00:00:00.000Z,R000118097,IntPayment,GL073846/20,348,6000,Receipt_2022-03-31
67610700cb78d87ad7a7b72f,0,2021-11-17T00:00:00.000Z,R000118098,PrincPayment,GL076830/21,63,35000,Receipt_2022-03-31
67610700cb78d87ad7a7b730,1085,2021-11-17T00:00:00.000Z,R000118098,IntPayment,GL076830/21,63,35000,Receipt_2022-03-31
67610700cb78d87ad7a7b731,14000,2021-11-17T00:00:00.000Z,R000118101,PrincPayment,GL076944/21,86,14000,Receipt_2022-03-31
67610700cb78d87ad7a7b732,593,2021-11-17T00:00:00.000Z,R000118101,IntPayment,GL076944/21,86,14000,Receipt_2022-03-31
67610700cb78d87ad7a7b733,0,2021-11-17T00:00:00.000Z,R000118100,PrincPayment,GL077679/21,31,70000,Receipt_2022-03-31
67610700cb78d87ad7a7b734,700,2021-11-17T00:00:00.000Z,R000118100,IntPayment,GL077679/21,31,70000,Receipt_2022-03-31
67610700cb78d87ad7a7b735,58000,2021-11-17T00:00:00.000Z,R000118099,PrincPayment,GL077057/21,77,58000,Receipt_2022-03-31
67610700cb78d87ad7a7b736,2198,2021-11-17T00:00:00.000Z,R000118099,IntPayment,GL077057/21,77,58000,Receipt_2022-03-31
67610700cb78d87ad7a7b737,8000,2021-11-17T00:00:00.000Z,R000118102,PrincPayment,GL072205/20,502,8000,Receipt_2022-03-31
67610700cb78d87ad7a7b738,1976,2021-11-17T00:00:00.000Z,R000118102,IntPayment,GL072205/20,502,8000,Receipt_2022-03-31
67610700cb78d87ad7a7b739,20000,2021-11-17T00:00:00.000Z,R000118103,PrincPayment,GL074800/20,280,20000,Receipt_2022-03-31
67610700cb78d87ad7a7b73a,2770,2021-11-17T00:00:00.000Z,R000118103,IntPayment,GL074800/20,280,20000,Receipt_2022-03-31
67610700cb78d87ad7a7b73b,14000,2021-11-17T00:00:00.000Z,R000118104,PrincPayment,GL077174/21,66,14000,Receipt_2022-03-31
67610700cb78d87ad7a7b73c,455,2021-11-17T00:00:00.000Z,R000118104,IntPayment,GL077174/21,66,14000,Receipt_2022-03-31
67610700cb78d87ad7a7b73d,47500,2021-11-17T00:00:00.000Z,R000118105,PrincPayment,GL075890/21,1,47500,Receipt_2022-03-31
67610700cb78d87ad7a7b73e,16,2021-11-17T00:00:00.000Z,R000118105,IntPayment,GL075890/21,1,47500,Receipt_2022-03-31
67610700cb78d87ad7a7b73f,0,2021-11-17T00:00:00.000Z,R000118106,PrincPayment,GL075132/20,32,51971,Receipt_2022-03-31
67610700cb78d87ad7a7b740,538,2021-11-17T00:00:00.000Z,R000118106,IntPayment,GL075132/20,32,51971,Receipt_2022-03-31
67610700cb78d87ad7a7b741,2,2021-11-17T00:00:00.000Z,R000118107,PrincPayment,GL077791/21,24,25000,Receipt_2022-03-31
67610700cb78d87ad7a7b742,198,2021-11-17T00:00:00.000Z,R000118107,IntPayment,GL077791/21,24,25000,Receipt_2022-03-31
67610705cb78d87ad7a7b743,25000,2021-11-17T00:00:00.000Z,R000118108,PrincPayment,GL077621/21,36,25000,Receipt_2022-03-31
67610705cb78d87ad7a7b744,364,2021-11-17T00:00:00.000Z,R000118108,IntPayment,GL077621/21,36,25000,Receipt_2022-03-31
67610705cb78d87ad7a7b745,0,2021-11-17T00:00:00.000Z,R000118109,PrincPayment,GL075338/20,48,38000,Receipt_2022-03-31
67610705cb78d87ad7a7b746,741,2021-11-17T00:00:00.000Z,R000118109,IntPayment,GL075338/20,48,38000,Receipt_2022-03-31
67610705cb78d87ad7a7b747,0,2021-11-17T00:00:00.000Z,R000118122,PrincPayment,GL077010/21,28,130000,Receipt_2022-03-31
67610705cb78d87ad7a7b748,1197,2021-11-17T00:00:00.000Z,R000118122,IntPayment,GL077010/21,28,130000,Receipt_2022-03-31
67610705cb78d87ad7a7b749,0,2021-11-17T00:00:00.000Z,R000118111,PrincPayment,GL077432/21,49,10000,Receipt_2022-03-31
67610705cb78d87ad7a7b74a,204,2021-11-17T00:00:00.000Z,R000118111,IntPayment,GL077432/21,49,10000,Receipt_2022-03-31
67610705cb78d87ad7a7b74b,0,2021-11-17T00:00:00.000Z,R000118112,PrincPayment,GL073755/20,35,20000,Receipt_2022-03-31
67610705cb78d87ad7a7b74c,227,2021-11-17T00:00:00.000Z,R000118112,IntPayment,GL073755/20,35,20000,Receipt_2022-03-31
67610705cb78d87ad7a7b74d,7000,2021-11-17T00:00:00.000Z,R000118113,PrincPayment,GL077992/21,10,7000,Receipt_2022-03-31
67610705cb78d87ad7a7b74e,24,2021-11-17T00:00:00.000Z,R000118113,IntPayment,GL077992/21,10,7000,Receipt_2022-03-31
67610705cb78d87ad7a7b74f,51,2021-11-17T00:00:00.000Z,R000118114,PrincPayment,GL076920/21,30,26030,Receipt_2022-03-31
67610705cb78d87ad7a7b750,257,2021-11-17T00:00:00.000Z,R000118114,IntPayment,GL076920/21,30,26030,Receipt_2022-03-31
67610705cb78d87ad7a7b751,0,2021-11-17T00:00:00.000Z,R000118115,PrincPayment,GL077707/21,29,35000,Receipt_2022-03-31
67610705cb78d87ad7a7b752,334,2021-11-17T00:00:00.000Z,R000118115,IntPayment,GL077707/21,29,35000,Receipt_2022-03-31
67610705cb78d87ad7a7b753,0,2021-11-17T00:00:00.000Z,R000118116,PrincPayment,GL073438/20,34,24972,Receipt_2022-03-31
67610705cb78d87ad7a7b754,275,2021-11-17T00:00:00.000Z,R000118116,IntPayment,GL073438/20,34,24972,Receipt_2022-03-31
67610705cb78d87ad7a7b755,0,2021-11-17T00:00:00.000Z,R000118117,PrincPayment,GL076805/21,33,80000,Receipt_2022-03-31
67610705cb78d87ad7a7b756,853,2021-11-17T00:00:00.000Z,R000118117,IntPayment,GL076805/21,33,80000,Receipt_2022-03-31
67610705cb78d87ad7a7b757,0,2021-11-17T00:00:00.000Z,R000118118,PrincPayment,GL073293/20,33,25000,Receipt_2022-03-31
67610705cb78d87ad7a7b758,267,2021-11-17T00:00:00.000Z,R000118118,IntPayment,GL073293/20,33,25000,Receipt_2022-03-31
67610705cb78d87ad7a7b759,0,2021-11-17T00:00:00.000Z,R000118119,PrincPayment,GL077681/21,31,10500,Receipt_2022-03-31
67610705cb78d87ad7a7b75a,105,2021-11-17T00:00:00.000Z,R000118119,IntPayment,GL077681/21,31,10500,Receipt_2022-03-31
67610705cb78d87ad7a7b75b,0,2021-11-17T00:00:00.000Z,R000118120,PrincPayment,GL077680/21,31,26000,Receipt_2022-03-31
67610705cb78d87ad7a7b75c,260,2021-11-17T00:00:00.000Z,R000118120,IntPayment,GL077680/21,31,26000,Receipt_2022-03-31
67610705cb78d87ad7a7b75d,0,2021-11-17T00:00:00.000Z,R000118110,PrincPayment,GL077035/21,48,15000,Receipt_2022-03-31
67610705cb78d87ad7a7b75e,293,2021-11-17T00:00:00.000Z,R000118110,IntPayment,GL077035/21,48,15000,Receipt_2022-03-31
67610705cb78d87ad7a7b75f,0,2021-11-17T00:00:00.000Z,R000118121,PrincPayment,GL077729/21,29,199000,Receipt_2022-03-31
67610705cb78d87ad7a7b760,1898,2021-11-17T00:00:00.000Z,R000118121,IntPayment,GL077729/21,29,199000,Receipt_2022-03-31
67610705cb78d87ad7a7b761,0,2021-11-17T00:00:00.000Z,R000118123,PrincPayment,GL077009/21,28,105000,Receipt_2022-03-31
67610705cb78d87ad7a7b762,967,2021-11-17T00:00:00.000Z,R000118123,IntPayment,GL077009/21,28,105000,Receipt_2022-03-31
67610705cb78d87ad7a7b763,2103,2021-11-18T00:00:00.000Z,R000118124,PrincPayment,GL076575/21,33,37183,Receipt_2022-03-31
67610705cb78d87ad7a7b764,397,2021-11-18T00:00:00.000Z,R000118124,IntPayment,GL076575/21,33,37183,Receipt_2022-03-31
67610705cb78d87ad7a7b765,10000,2021-11-18T00:00:00.000Z,R000118125,PrincPayment,GL078093/21,7,10000,Receipt_2022-03-31
67610705cb78d87ad7a7b766,24,2021-11-18T00:00:00.000Z,R000118125,IntPayment,GL078093/21,7,10000,Receipt_2022-03-31
67610705cb78d87ad7a7b767,0,2021-11-18T00:00:00.000Z,R000118126,PrincPayment,GL073931/20,33,4000,Receipt_2022-03-31
67610705cb78d87ad7a7b768,43,2021-11-18T00:00:00.000Z,R000118126,IntPayment,GL073931/20,33,4000,Receipt_2022-03-31
67610705cb78d87ad7a7b769,0,2021-11-18T00:00:00.000Z,R000118127,PrincPayment,GL077649/21,34,5000,Receipt_2022-03-31
67610705cb78d87ad7a7b76a,55,2021-11-18T00:00:00.000Z,R000118127,IntPayment,GL077649/21,34,5000,Receipt_2022-03-31
67610705cb78d87ad7a7b76b,0,2021-11-18T00:00:00.000Z,R000118128,PrincPayment,GL076518/21,33,22463,Receipt_2022-03-31
67610705cb78d87ad7a7b76c,240,2021-11-18T00:00:00.000Z,R000118128,IntPayment,GL076518/21,33,22463,Receipt_2022-03-31
67610705cb78d87ad7a7b76d,19285,2021-11-18T00:00:00.000Z,R000118129,PrincPayment,GL075792/21,23,19285,Receipt_2022-03-31
67610705cb78d87ad7a7b76e,146,2021-11-18T00:00:00.000Z,R000118129,IntPayment,GL075792/21,23,19285,Receipt_2022-03-31
67610705cb78d87ad7a7b76f,80000,2021-11-18T00:00:00.000Z,R000118130,PrincPayment,GL075882/21,19,80000,Receipt_2022-03-31
67610705cb78d87ad7a7b770,500,2021-11-18T00:00:00.000Z,R000118130,IntPayment,GL075882/21,19,80000,Receipt_2022-03-31
67610705cb78d87ad7a7b771,48500,2021-11-18T00:00:00.000Z,R000118131,PrincPayment,GL077029/21,7,48500,Receipt_2022-03-31
67610705cb78d87ad7a7b772,112,2021-11-18T00:00:00.000Z,R000118131,IntPayment,GL077029/21,7,48500,Receipt_2022-03-31
67610705cb78d87ad7a7b773,0,2021-11-18T00:00:00.000Z,R000118132,PrincPayment,GL075361/20,61,15000,Receipt_2022-03-31
67610705cb78d87ad7a7b774,375,2021-11-18T00:00:00.000Z,R000118132,IntPayment,GL075361/20,61,15000,Receipt_2022-03-31
6761070acb78d87ad7a7b775,0,2021-11-18T00:00:00.000Z,R000118133,PrincPayment,GL076962/21,55,33000,Receipt_2022-03-31
6761070acb78d87ad7a7b776,752,2021-11-18T00:00:00.000Z,R000118133,IntPayment,GL076962/21,55,33000,Receipt_2022-03-31
6761070acb78d87ad7a7b777,2714,2021-11-18T00:00:00.000Z,R000118134,PrincPayment,GL077355/21,56,23000,Receipt_2022-03-31
6761070acb78d87ad7a7b778,534,2021-11-18T00:00:00.000Z,R000118134,IntPayment,GL077355/21,56,23000,Receipt_2022-03-31
6761070acb78d87ad7a7b779,8000,2021-11-18T00:00:00.000Z,R000118135,PrincPayment,GL065170/19,939,8000,Receipt_2022-03-31
6761070acb78d87ad7a7b77a,3699,2021-11-18T00:00:00.000Z,R000118135,IntPayment,GL065170/19,939,8000,Receipt_2022-03-31
6761070acb78d87ad7a7b77b,12000,2021-11-18T00:00:00.000Z,R000118136,PrincPayment,GL077357/21,56,12000,Receipt_2022-03-31
6761070acb78d87ad7a7b77c,279,2021-11-18T00:00:00.000Z,R000118136,IntPayment,GL077357/21,56,12000,Receipt_2022-03-31
6761070acb78d87ad7a7b77d,1000,2021-11-18T00:00:00.000Z,R000118137,PrincPayment,GL074375/20,20,1000,Receipt_2022-03-31
6761070acb78d87ad7a7b77e,7,2021-11-18T00:00:00.000Z,R000118137,IntPayment,GL074375/20,20,1000,Receipt_2022-03-31
6761070acb78d87ad7a7b77f,6500,2021-11-18T00:00:00.000Z,R000118138,PrincPayment,GL077488/21,29,6500,Receipt_2022-03-31
6761070acb78d87ad7a7b780,62,2021-11-18T00:00:00.000Z,R000118138,IntPayment,GL077488/21,29,6500,Receipt_2022-03-31
6761070acb78d87ad7a7b781,20000,2021-11-18T00:00:00.000Z,R000118139,PrincPayment,GL076607/21,23,20000,Receipt_2022-03-31
6761070acb78d87ad7a7b782,152,2021-11-18T00:00:00.000Z,R000118139,IntPayment,GL076607/21,23,20000,Receipt_2022-03-31
6761070acb78d87ad7a7b783,0,2021-11-18T00:00:00.000Z,R000118140,PrincPayment,GL077698/21,31,20600,Receipt_2022-03-31
6761070acb78d87ad7a7b784,206,2021-11-18T00:00:00.000Z,R000118140,IntPayment,GL077698/21,31,20600,Receipt_2022-03-31
6761070acb78d87ad7a7b785,0,2021-11-18T00:00:00.000Z,R000118141,PrincPayment,GL072643/20,23,38000,Receipt_2022-03-31
6761070acb78d87ad7a7b786,288,2021-11-18T00:00:00.000Z,R000118141,IntPayment,GL072643/20,23,38000,Receipt_2022-03-31
6761070acb78d87ad7a7b787,0,2021-11-18T00:00:00.000Z,R000118142,PrincPayment,GL076174/21,29,11800,Receipt_2022-03-31
6761070acb78d87ad7a7b788,113,2021-11-18T00:00:00.000Z,R000118142,IntPayment,GL076174/21,29,11800,Receipt_2022-03-31
6761070acb78d87ad7a7b789,47000,2021-11-18T00:00:00.000Z,R000118143,PrincPayment,GL077065/21,29,47000,Receipt_2022-03-31
6761070acb78d87ad7a7b78a,449,2021-11-18T00:00:00.000Z,R000118143,IntPayment,GL077065/21,29,47000,Receipt_2022-03-31
6761070acb78d87ad7a7b78b,5000,2021-11-18T00:00:00.000Z,R000118144,PrincPayment,GL077019/21,7,5000,Receipt_2022-03-31
6761070acb78d87ad7a7b78c,12,2021-11-18T00:00:00.000Z,R000118144,IntPayment,GL077019/21,7,5000,Receipt_2022-03-31
6761070acb78d87ad7a7b78d,14000,2021-11-18T00:00:00.000Z,R000118145,PrincPayment,GL074741/20,286,14000,Receipt_2022-03-31
6761070acb78d87ad7a7b78e,1980,2021-11-18T00:00:00.000Z,R000118145,IntPayment,GL074741/20,286,14000,Receipt_2022-03-31
6761070acb78d87ad7a7b78f,37000,2021-11-18T00:00:00.000Z,R000118146,PrincPayment,GL073159/20,403,37000,Receipt_2022-03-31
6761070acb78d87ad7a7b790,7343,2021-11-18T00:00:00.000Z,R000118146,IntPayment,GL073159/20,403,37000,Receipt_2022-03-31
6761070acb78d87ad7a7b791,25000,2021-11-18T00:00:00.000Z,R000118147,PrincPayment,GL077911/21,9,25000,Receipt_2022-03-31
6761070acb78d87ad7a7b792,74,2021-11-18T00:00:00.000Z,R000118147,IntPayment,GL077911/21,9,25000,Receipt_2022-03-31
6761070acb78d87ad7a7b793,6000,2021-11-18T00:00:00.000Z,R000118148,PrincPayment,GL076721/21,106,6000,Receipt_2022-03-31
6761070acb78d87ad7a7b794,312,2021-11-18T00:00:00.000Z,R000118148,IntPayment,GL076721/21,106,6000,Receipt_2022-03-31
6761070acb78d87ad7a7b795,24000,2021-11-18T00:00:00.000Z,R000118149,PrincPayment,GL078071/21,7,24000,Receipt_2022-03-31
6761070acb78d87ad7a7b796,56,2021-11-18T00:00:00.000Z,R000118149,IntPayment,GL078071/21,7,24000,Receipt_2022-03-31
6761070acb78d87ad7a7b797,0,2021-11-18T00:00:00.000Z,R000118150,PrincPayment,GL074895/20,6,23000,Receipt_2022-03-31
6761070acb78d87ad7a7b798,1000,2021-11-18T00:00:00.000Z,R000118150,IntPayment,GL074895/20,6,23000,Receipt_2022-03-31
6761070acb78d87ad7a7b799,0,2021-11-18T00:00:00.000Z,R000118151,PrincPayment,GL076711/21,40,190751,Receipt_2022-03-31
6761070acb78d87ad7a7b79a,3090,2021-11-18T00:00:00.000Z,R000118151,IntPayment,GL076711/21,40,190751,Receipt_2022-03-31
6761070acb78d87ad7a7b79b,26000,2021-11-18T00:00:00.000Z,R000118152,PrincPayment,GL076383/21,7,26000,Receipt_2022-03-31
6761070acb78d87ad7a7b79c,60,2021-11-18T00:00:00.000Z,R000118152,IntPayment,GL076383/21,7,26000,Receipt_2022-03-31
6761070acb78d87ad7a7b79d,0,2021-11-18T00:00:00.000Z,R000118153,PrincPayment,GL074946/20,31,22000,Receipt_2022-03-31
6761070acb78d87ad7a7b79e,220,2021-11-18T00:00:00.000Z,R000118153,IntPayment,GL074946/20,31,22000,Receipt_2022-03-31
6761070acb78d87ad7a7b79f,0,2021-11-18T00:00:00.000Z,R000118154,PrincPayment,GL073650/20,31,12980,Receipt_2022-03-31
6761070acb78d87ad7a7b7a0,130,2021-11-18T00:00:00.000Z,R000118154,IntPayment,GL073650/20,31,12980,Receipt_2022-03-31
6761070acb78d87ad7a7b7a1,0,2021-11-18T00:00:00.000Z,R000118155,PrincPayment,GL077702/21,31,20000,Receipt_2022-03-31
6761070acb78d87ad7a7b7a2,200,2021-11-18T00:00:00.000Z,R000118155,IntPayment,GL077702/21,31,20000,Receipt_2022-03-31
6761070acb78d87ad7a7b7a3,30000,2021-11-18T00:00:00.000Z,R000118156,PrincPayment,GL074244/20,321,30000,Receipt_2022-03-31
6761070acb78d87ad7a7b7a4,4752,2021-11-18T00:00:00.000Z,R000118156,IntPayment,GL074244/20,321,30000,Receipt_2022-03-31
6761070acb78d87ad7a7b7a5,22000,2021-11-18T00:00:00.000Z,R000118157,PrincPayment,GL072480/20,457,22000,Receipt_2022-03-31
6761070acb78d87ad7a7b7a6,4950,2021-11-18T00:00:00.000Z,R000118157,IntPayment,GL072480/20,457,22000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7a7,22,2021-11-18T00:00:00.000Z,R000118158,PrincPayment,GL073937/20,35,9000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7a8,128,2021-11-18T00:00:00.000Z,R000118158,IntPayment,GL073937/20,35,9000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7a9,0,2021-11-18T00:00:00.000Z,R000118159,PrincPayment,GL072671/20,31,3800,Receipt_2022-03-31
6761070fcb78d87ad7a7b7aa,38,2021-11-18T00:00:00.000Z,R000118159,IntPayment,GL072671/20,31,3800,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ab,0,2021-11-18T00:00:00.000Z,R000118160,PrincPayment,GL072672/20,31,25000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ac,250,2021-11-18T00:00:00.000Z,R000118160,IntPayment,GL072672/20,31,25000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ad,40000,2021-11-18T00:00:00.000Z,R000118161,PrincPayment,GL078021/21,10,40000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ae,132,2021-11-18T00:00:00.000Z,R000118161,IntPayment,GL078021/21,10,40000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7af,0,2021-11-19T00:00:00.000Z,R000118162,PrincPayment,GL076497/21,30,30000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b0,296,2021-11-19T00:00:00.000Z,R000118162,IntPayment,GL076497/21,30,30000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b1,0,2021-11-19T00:00:00.000Z,R000118163,PrincPayment,GL077208/21,31,52000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b2,520,2021-11-19T00:00:00.000Z,R000118163,IntPayment,GL077208/21,31,52000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b3,5000,2021-11-19T00:00:00.000Z,R000118164,PrincPayment,GL077104/21,74,13000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b4,474,2021-11-19T00:00:00.000Z,R000118164,IntPayment,GL077104/21,74,13000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b5,5000,2021-11-19T00:00:00.000Z,R000118165,PrincPayment,GL077807/21,25,21000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b6,173,2021-11-19T00:00:00.000Z,R000118165,IntPayment,GL077807/21,25,21000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b7,6700,2021-11-19T00:00:00.000Z,R000118166,PrincPayment,GL076824/21,20,6700,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b8,45,2021-11-19T00:00:00.000Z,R000118166,IntPayment,GL076824/21,20,6700,Receipt_2022-03-31
6761070fcb78d87ad7a7b7b9,0,2021-11-19T00:00:00.000Z,R000118167,PrincPayment,GL073304/20,28,24000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ba,221,2021-11-19T00:00:00.000Z,R000118167,IntPayment,GL073304/20,28,24000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7bb,0,2021-11-19T00:00:00.000Z,R000118168,PrincPayment,GL075022/20,28,15000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7bc,139,2021-11-19T00:00:00.000Z,R000118168,IntPayment,GL075022/20,28,15000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7bd,0,2021-11-19T00:00:00.000Z,R000118169,PrincPayment,GL075795/21,28,14000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7be,129,2021-11-19T00:00:00.000Z,R000118169,IntPayment,GL075795/21,28,14000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7bf,0,2021-11-19T00:00:00.000Z,R000118170,PrincPayment,GL076061/21,28,21000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c0,194,2021-11-19T00:00:00.000Z,R000118170,IntPayment,GL076061/21,28,21000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c1,8000,2021-11-19T00:00:00.000Z,R000118171,PrincPayment,GL077995/21,12,8000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c2,32,2021-11-19T00:00:00.000Z,R000118171,IntPayment,GL077995/21,12,8000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c3,14000,2021-11-19T00:00:00.000Z,R000118172,PrincPayment,GL077863/21,14,14000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c4,65,2021-11-19T00:00:00.000Z,R000118172,IntPayment,GL077863/21,14,14000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c5,656,2021-11-19T00:00:00.000Z,R000118173,PrincPayment,GL077331/21,31,34311,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c6,344,2021-11-19T00:00:00.000Z,R000118173,IntPayment,GL077331/21,31,34311,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c7,51000,2021-11-19T00:00:00.000Z,R000118174,PrincPayment,GL077819/21,25,51000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c8,420,2021-11-19T00:00:00.000Z,R000118174,IntPayment,GL077819/21,25,51000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7c9,23000,2021-11-19T00:00:00.000Z,R000118175,PrincPayment,GL076483/21,7,23000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7ca,53,2021-11-19T00:00:00.000Z,R000118175,IntPayment,GL076483/21,7,23000,Receipt_2022-03-31
6761070fcb78d87ad7a7b7cb,98000,2021-11-19T00:00:00.000Z,R000118176,PrincPayment,GL076745/21,15,98000,Receipt_2022-03-31
